_row,new_split
54134,train
54137,train
54138,train
54139,train
54143,train
54144,train
54148,train
54149,train
54150,train
54152,train
54155,train
54157,train
54160,train
54161,train
54162,train
54165,train
54166,train
54167,train
54170,train
54171,train
54176,train
54177,train
54179,train
54180,train
54182,train
54183,train
54188,train
54189,train
54191,train
54192,train
54194,train
54197,train
54198,train
54201,train
54202,train
54204,train
54208,train
54209,train
54211,train
54212,train
54216,train
54217,train
54218,train
54219,train
54223,train
54225,train
54226,train
54229,train
54230,train
54233,train
54235,train
54237,train
54238,train
54240,train
54242,train
54244,train
54247,train
54249,train
54250,train
54251,train
54254,train
54255,train
54258,train
54260,train
54263,train
54265,train
54266,train
54267,train
54271,train
54272,train
54274,train
54275,train
54278,train
54281,train
54284,train
54285,train
54288,train
54289,train
54290,train
54291,train
54294,train
54296,train
54299,train
54300,train
54302,train
54304,train
54307,train
54309,train
54312,train
54313,train
54314,train
54317,train
54318,train
54321,train
54322,train
54325,train
54327,train
54328,train
54332,train
54333,train
54334,train
54337,train
54339,train
54340,train
54342,train
54345,train
54347,train
54348,train
54350,train
54353,train
54354,train
54356,train
54358,train
54359,train
54363,train
54365,train
54367,train
54369,train
54371,train
54373,train
54375,train
54377,train
54378,train
54381,train
54383,train
54384,train
54387,train
54389,train
54391,train
54393,train
54394,train
54395,train
54399,train
54401,train
54403,train
54404,train
54406,train
54409,train
54410,train
54412,train
54415,train
54416,train
54418,train
54419,train
54422,train
54423,train
54426,train
54427,train
54430,train
54433,train
54435,train
54436,train
54438,train
54439,train
54443,train
54445,train
54447,train
54448,train
54450,train
54451,train
54456,train
54457,train
54458,train
54460,train
54462,train
54464,train
54467,train
54468,train
54470,train
54473,train
54474,train
54475,train
54479,train
54480,train
54484,train
54485,train
54486,train
54488,train
54490,train
54493,train
54495,train
54497,train
54498,train
54501,train
54504,train
54505,train
54507,train
54508,train
54511,train
54512,train
54515,train
54516,train
54518,train
54521,train
54522,train
54524,train
54526,train
54528,train
54530,train
54532,train
54536,train
54537,train
54539,train
54540,train
54543,train
54545,train
54546,train
54549,train
54550,train
54553,train
54554,train
54555,train
54558,train
54560,train
54562,train
54565,train
54566,train
54568,train
54570,train
54573,train
54574,train
54575,train
54578,train
54580,train
54582,train
54584,train
54588,train
54589,train
54590,train
54592,train
54594,train
54595,train
54600,train
54601,train
54602,train
54604,train
54607,train
54609,train
54610,train
54613,train
54614,train
54617,train
54618,train
54620,train
54623,train
54624,train
54628,train
54629,train
54630,train
54633,train
54635,train
54637,train
54638,train
54639,train
54643,train
54645,train
54646,train
54649,train
54650,train
54654,train
54660,train
54664,train
54668,train
54670,train
54674,train
54678,train
54684,train
54687,train
54691,train
54696,train
54699,train
197659,val
197661,val
197663,val
197664,val
197666,val
197668,val
197671,val
151235,train
151238,train
151243,train
151248,train
151252,train
151256,train
151258,train
151262,train
151266,train
151270,train
151275,train
151279,train
151284,train
151288,train
151290,train
151295,train
151299,train
151305,train
151309,train
151313,train
151315,train
151319,train
151324,train
151326,train
151332,train
151334,train
151338,train
151343,train
151346,train
151350,train
151355,train
151360,train
151362,train
151366,train
151371,train
151377,train
151380,train
151383,train
151386,train
151391,train
151394,train
151401,train
151403,train
151407,train
151413,train
151417,train
151418,train
151423,train
151427,train
151432,train
151436,train
151440,train
151443,train
151449,train
151450,train
151455,train
151461,train
151463,train
151466,train
151472,train
151476,train
151481,train
151482,train
151487,train
151492,train
76717,val
77315,train
193332,train
77433,val
76867,train
127155,train
141610,val
76698,train
141968,val
114649,val
76569,train
141822,val
14890,train
64941,train
77029,val
193392,train
64909,train
172774,val
114460,val
77927,val
193212,train
76847,train
141704,val
76745,val
114522,val
77026,train
193398,train
127182,train
76843,train
27399,train
76956,train
193336,train
193223,train
127140,train
64906,train
141754,val
89597,train
76672,val
76928,val
45436,train
45439,train
45443,train
45449,train
45452,train
45457,train
45461,train
45465,train
45468,train
45471,train
45478,train
45482,train
45484,train
45487,train
45492,train
45496,train
45501,train
45504,train
45508,train
45514,train
45518,train
45522,train
45525,train
45527,train
45534,val
45538,val
45542,val
45544,val
45547,val
45552,val
45558,val
45559,val
45564,val
45570,val
45571,val
45575,val
45579,val
45584,val
45588,val
45593,val
45597,val
45602,val
45606,val
45608,val
45613,val
45616,val
45620,val
45624,val
45628,val
45634,val
45637,val
45640,val
45645,val
45649,val
45654,val
45656,val
45659,val
45664,val
45669,val
45672,val
45675,val
45680,val
45685,val
45687,val
45694,val
45698,val
45702,val
45703,val
45707,val
45712,val
45717,val
45722,val
45726,val
45729,val
45732,val
45737,val
45740,val
45745,val
45748,val
45751,val
45756,val
101836,train
101840,train
101843,train
101846,train
101853,train
101854,train
101859,train
101864,train
101868,train
101871,train
101875,train
101878,train
101882,train
101888,train
101892,train
101896,train
101900,train
101902,train
101908,train
101910,train
101917,train
101919,train
101924,train
101926,train
101933,train
101935,train
101941,train
101945,train
101949,train
101951,train
101957,train
101958,train
101962,train
101969,train
101970,train
101977,train
101978,train
101982,train
101989,train
101991,train
101997,train
102000,train
102004,train
102009,train
102012,train
102015,train
102018,train
102024,train
102027,train
102033,train
102035,train
102041,train
102044,train
102047,train
102051,train
155696,val
155727,val
155730,val
155734,val
155737,val
155739,val
155741,val
155742,val
155745,val
155746,val
155748,val
155752,val
155753,val
155755,val
155756,val
155758,val
155760,val
155762,val
155763,val
155766,val
155769,val
155772,val
155773,val
155775,val
155777,val
155778,val
155781,val
155782,val
155783,val
155787,val
155789,val
155791,val
155792,val
155795,val
155797,val
155798,val
155799,val
155802,val
155805,val
155806,val
155807,val
155810,val
155811,val
155815,val
155817,val
155820,val
155821,val
155822,val
155825,val
155826,val
155828,val
155830,val
155831,val
155834,val
155837,val
155839,val
155840,val
155844,val
155845,val
155847,val
155848,val
155851,val
155853,val
155854,val
155856,val
155859,val
155861,val
155862,val
155863,val
155867,val
155868,val
155871,val
155873,val
155876,val
155877,val
155878,val
155880,val
155882,val
155884,val
155886,val
155887,val
155891,val
155893,val
155895,val
155897,val
155899,val
155901,val
155902,val
155905,val
155906,val
155908,val
155910,val
155911,val
155916,val
155917,val
155919,val
155920,val
155923,val
155924,val
155927,val
155929,val
155930,val
155932,val
155934,val
155937,val
155939,val
155941,val
155942,val
155943,val
155946,val
155947,val
155950,val
155951,val
155954,val
155955,val
155960,val
155961,val
155964,val
155965,val
155968,val
155969,val
155970,val
155972,val
155976,val
155977,val
155978,val
155980,val
155983,val
155984,val
155986,val
155987,val
155991,val
155993,val
155995,val
155997,val
155998,val
155999,val
156003,val
156005,val
156006,val
156009,val
156010,val
156012,val
156014,val
156017,val
156018,val
156020,val
156022,val
156023,val
156027,val
156029,val
156030,val
156032,val
156035,val
156037,val
156038,val
156040,val
156043,val
156045,val
156046,val
156047,val
156051,val
156053,val
156054,val
156055,val
156058,val
156061,val
156062,val
156063,val
156067,val
156069,val
156070,val
156073,val
156075,val
156077,val
156078,val
156081,val
156082,val
156084,val
156086,val
156088,val
156090,val
156092,val
156095,val
156097,val
156099,val
156100,val
156103,val
156105,val
156106,val
156108,val
156110,val
156111,val
156114,val
156116,val
156118,val
156120,val
156122,val
156123,val
156127,val
156129,val
156131,val
156132,val
156136,val
156137,val
156138,val
156139,val
156142,val
156145,val
156146,val
156148,val
156151,val
156152,val
156154,val
156157,val
156159,val
156160,val
156162,val
156164,val
156167,val
156168,val
156171,val
156172,val
156174,val
156175,val
156180,val
156181,val
156183,val
156185,val
156186,val
156189,val
156193,val
156196,val
156198,val
156205,val
156207,val
156211,val
156214,val
156218,val
156223,val
156229,val
156232,val
156234,val
156238,val
156243,val
156246,val
156251,val
156255,val
156261,val
156263,val
156269,val
156272,val
156277,val
156281,val
156284,val
156286,val
156290,val
156295,val
156301,val
156303,val
156308,val
156313,val
156316,val
156321,val
156324,val
156328,val
156332,val
29554,train
91139,train
29434,train
128668,train
79045,train
91136,train
79004,train
116082,val
29464,train
29478,train
16241,val
66274,train
78997,val
66338,train
91226,train
29556,train
79072,train
91171,train
16349,val
79016,val
29468,train
116108,val
115993,val
78985,train
115999,val
66334,train
128660,train
79035,train
16235,train
16323,train
66312,train
29509,train
128649,train
16371,val
91237,train
91238,train
91135,train
16294,val
29503,train
79061,train
47119,val
47126,val
47128,val
47134,val
47136,val
47142,val
47146,val
47149,val
47154,val
47158,val
47159,val
47166,val
47167,val
47171,val
47175,val
47181,val
47185,val
47188,val
47193,val
47197,val
47200,val
47205,val
47209,val
47214,val
47218,val
47221,val
47226,val
47227,val
47232,val
47238,val
47241,val
47244,val
47249,val
47252,val
47256,val
47260,val
47264,val
47267,val
47271,val
47275,val
47281,val
47286,val
47287,val
47330,train
47333,train
47335,train
47341,train
47344,train
47348,train
47353,train
47355,train
47361,train
47363,train
47370,train
47374,train
47375,train
47382,train
47385,train
47387,train
47392,train
47397,train
47402,train
47405,train
47409,train
47413,train
47417,train
47420,train
47426,train
47430,train
47431,train
47436,train
47441,train
47445,train
47449,train
47452,train
143484,train
143489,train
143492,train
143495,train
143501,train
143504,train
143506,train
143511,train
143516,train
143520,train
143524,train
206741,train
206742,train
206745,train
206746,train
206749,train
206750,train
206753,train
206755,train
206757,train
206759,train
206761,train
206762,train
206764,train
206766,train
206769,train
206771,train
206773,train
206774,train
206776,train
206779,train
206780,train
206782,train
206784,train
128761,train
200669,train
200645,train
170211,train
143472,train
200655,train
200679,train
178212,train
128678,train
143394,train
170248,train
143425,train
143414,train
143418,train
143419,val
170280,train
200684,train
143470,val
200672,train
200649,train
178222,train
128742,train
128716,train
170275,train
143467,val
143429,train
193952,train
178211,train
200637,train
128748,train
170261,train
128674,train
200633,train
128724,train
128654,train
193977,train
128746,train
200642,train
178190,train
128706,train
157789,train
157790,train
157793,train
157794,train
157795,train
157798,train
157799,train
157802,train
157803,train
157807,train
157809,train
157810,train
157812,train
157815,train
157817,train
157819,train
157821,train
157822,train
157825,train
157826,train
157829,train
157831,train
157832,train
157836,train
157837,train
157838,train
157840,train
157843,train
157845,train
157847,train
157849,train
157852,train
157853,train
157854,train
157860,train
157865,train
123372,val
97899,train
23888,train
85702,train
97920,train
110674,train
9237,train
38828,train
39000,train
123496,val
73253,train
85712,train
38934,train
23983,train
110861,train
123510,val
85491,train
73179,train
39096,train
97616,train
38822,train
97676,train
23907,train
85624,train
110964,train
73440,train
123330,val
23858,train
9188,train
23868,train
85650,train
110851,train
85696,train
136936,val
110875,train
123355,val
23779,train
110670,train
110872,train
110842,train
54702,train
54708,train
54712,train
54717,train
54719,train
54722,train
54726,train
54732,train
54737,train
54741,train
54742,train
54746,train
54750,train
54755,train
54758,train
54765,train
54768,train
54770,train
54775,train
54778,train
54785,train
54789,train
54793,train
54797,train
54800,train
54804,train
54807,train
54810,train
54816,train
54821,train
54822,train
54843,train
54848,train
54851,train
54857,train
54859,train
54864,train
54867,train
54873,train
54877,train
54879,train
54884,train
54886,train
54890,train
54896,train
54898,train
54904,train
54909,train
54910,train
54916,train
54919,train
54923,train
54929,train
54930,train
54935,train
54941,train
54944,train
54946,train
54950,train
54955,train
54960,train
54963,train
54966,train
54971,train
54976,train
54978,train
54985,train
54987,train
54990,train
54995,train
54998,train
55005,train
55007,train
55012,train
55015,train
55018,train
55022,train
55027,train
55031,train
55037,train
55041,train
55044,train
55049,train
55050,train
55055,train
55061,train
55062,train
55067,train
55071,train
23978,train
110686,train
123512,train
9296,val
182949,val
182910,val
183002,val
110887,train
9249,val
38871,val
23886,train
110934,train
23918,train
23992,train
123403,train
23903,train
110925,train
111003,train
183043,val
9245,val
9330,val
182977,val
183036,val
38992,val
97834,val
24013,train
23809,train
85580,train
23725,train
73202,val
197839,val
73465,val
85588,train
97755,val
110988,train
23821,train
73393,val
85569,train
73419,val
123471,train
54693,train
54694,train
54701,train
54703,train
54706,train
54711,train
54714,train
54721,train
54725,train
54727,train
54730,train
54734,train
54738,train
54743,train
54747,train
54752,train
54754,train
54760,train
54763,train
54767,train
54771,train
54774,train
54780,train
54784,train
54788,train
54791,train
54794,train
54801,train
54803,train
54806,train
54813,train
54815,train
54820,train
54825,train
54828,train
54833,train
54835,train
54839,train
54844,train
54846,train
54853,train
54856,train
54861,train
54862,train
54868,train
54871,train
54875,train
54881,train
54885,train
54888,train
54891,train
54894,train
54901,train
54902,train
54907,train
54913,train
54917,train
54918,train
54925,train
54928,train
54932,train
54936,train
54938,train
54943,train
54947,train
54952,train
54957,train
54958,train
54965,train
54969,train
54973,train
54974,train
54981,train
54982,train
54986,train
54993,train
54997,train
54999,train
55004,train
55009,train
55013,train
55017,train
55020,train
55025,train
55029,train
55032,train
55036,train
55039,train
55045,train
55047,train
55052,train
55057,train
55059,train
55064,train
55069,train
55072,train
151823,val
151826,val
204592,train
204595,train
204597,train
168227,train
137130,train
175603,train
165753,train
168189,train
136928,train
137010,val
175605,train
168277,train
137105,val
137057,val
168087,train
175594,train
168082,train
137094,val
168236,train
137075,train
137087,train
137070,train
137045,train
197919,val
137035,val
168224,train
137110,val
136956,train
197862,val
168127,train
137016,train
197904,val
197959,val
168193,train
168123,train
197847,val
165714,train
137164,train
137080,val
137107,train
168325,train
197893,val
168141,train
151814,train
151820,train
151822,train
151829,train
151830,val
151831,train
151835,val
151836,train
151838,val
151840,train
151844,train
151845,val
151848,val
151849,train
151851,train
151852,val
151855,val
151856,train
151859,train
151860,val
151862,train
151863,val
151867,val
151868,train
151871,val
151873,train
151875,val
151877,train
151879,train
151880,val
151883,val
151885,train
151887,val
151889,train
151892,train
151893,val
151896,train
151897,val
151898,val
151899,train
151904,val
151905,train
151907,train
151909,val
151910,train
151913,val
151915,val
151916,train
151918,train
151919,val
151922,train
151923,val
151926,val
151928,train
151931,train
151933,val
151935,train
151936,val
151940,train
151941,val
151942,val
151945,train
151948,train
151949,val
151950,train
151952,val
151955,val
151957,train
151959,train
151960,val
151963,train
151965,val
151968,train
151969,val
151971,val
151973,train
151974,val
151977,train
151979,val
151981,train
151983,train
151984,val
151987,val
151988,train
151992,val
151993,train
151995,train
151996,val
151999,train
152001,val
152002,val
152007,val
152013,val
152016,val
152019,val
152024,train
152025,val
152026,train
152028,val
152032,train
152033,val
152035,val
152037,train
152039,val
152041,train
152043,val
152045,train
152047,val
152049,train
152050,val
152053,train
152055,train
152056,val
152059,val
152061,train
152063,train
152065,val
152067,train
152069,val
152070,train
204599,train
204601,train
204602,train
204604,train
204616,train
204618,train
204620,train
204623,train
204625,train
204627,train
204629,train
204631,train
204633,train
204635,train
204636,train
204639,train
204640,train
204642,train
204645,train
204647,train
204649,train
204650,train
204652,train
204654,train
204657,train
204659,train
204660,train
204662,train
204664,train
204667,train
204669,train
204676,train
204680,train
204682,train
204685,train
204687,train
204689,train
204691,train
204693,train
204695,train
71010,val
6580,train
95183,train
95279,train
121224,train
20733,train
70999,val
107932,train
107920,train
196201,train
108042,train
71020,val
36242,val
95302,train
95147,train
108017,train
20512,train
202901,train
95300,val
181723,val
95160,val
107853,train
6699,train
36303,train
165894,train
95314,train
95254,train
6506,train
121278,val
121037,train
121188,train
6731,train
121053,train
121121,val
36308,val
133935,train
20708,train
181699,val
71083,val
20612,train
52018,val
52022,val
52025,val
52030,val
52033,val
52038,val
52041,val
52042,val
52043,val
52046,val
52048,val
52049,val
52051,val
52052,val
52055,val
52056,val
52060,val
52061,val
52064,val
52066,val
52067,val
52069,val
52071,val
52072,val
52075,val
52077,val
52079,val
52080,val
52084,val
52085,val
52088,val
52090,val
52091,val
52092,val
52096,val
52098,val
52099,val
52101,val
52103,val
52106,val
52108,val
52109,val
52112,val
52114,val
52116,val
52117,val
52121,val
52122,val
52124,val
52125,val
52127,val
52129,val
52132,val
52134,val
52135,val
52137,val
52140,val
52141,val
52144,val
52145,val
52149,val
52150,val
52152,val
52154,val
52157,val
52158,val
52159,val
52161,val
52164,val
52166,val
52168,val
52170,val
52173,val
52174,val
52175,val
52176,val
52180,val
52182,val
52184,val
52186,val
52187,val
52189,val
52191,val
52194,val
52197,val
52198,val
52199,val
52200,val
52205,val
52206,val
52209,val
52210,val
52211,val
52214,val
52215,val
52218,val
52219,val
52221,val
52225,val
52226,val
52228,val
52229,val
52231,val
52232,val
52237,val
52238,val
52240,val
52241,val
52243,val
52246,val
52248,val
52249,val
52252,val
52253,val
52257,val
52258,val
52259,val
52261,val
52263,val
52265,val
52268,val
52270,val
52273,val
52274,val
52275,val
52278,val
52280,val
52282,val
52283,val
52285,val
52287,val
52289,val
52291,val
52294,val
52295,val
52298,val
52301,val
52302,val
52306,val
52309,val
52314,val
52318,val
52322,val
52323,val
148417,train
148420,train
148422,train
148428,train
148431,train
148434,train
148440,train
148444,train
148448,train
148450,train
148455,train
148459,train
148465,train
148466,train
148471,train
148474,train
148479,train
148482,train
148486,train
148493,train
148496,train
148498,train
148503,train
148508,train
148513,train
148516,train
148520,train
148525,train
148527,train
148530,train
148534,train
148541,train
148545,train
148547,train
148550,train
148556,train
148558,train
148562,train
148568,train
148572,train
148576,train
148581,train
148584,train
148586,train
148591,train
148594,train
148599,train
148605,train
148607,train
148611,train
148615,train
148620,train
148625,train
148626,train
148631,train
148634,train
148640,train
148642,train
148647,train
148653,train
148656,train
148659,train
148664,train
148667,train
148672,train
148676,train
148680,train
148682,train
148686,train
148692,train
148694,train
148700,train
148703,train
148709,train
148712,train
148717,train
148718,train
148722,train
148728,train
148732,train
148734,train
148740,train
148743,train
148749,train
148750,train
148755,train
148760,train
148765,train
148769,train
148773,train
148775,train
148780,train
148782,train
148786,train
148793,train
148797,train
148799,train
148804,train
148806,train
148810,train
148815,train
148820,train
148824,train
148829,train
148832,train
148835,train
148838,train
148844,train
148847,train
148852,train
148854,train
148859,train
148863,train
148867,train
148871,train
173039,train
2592,train
179207,train
2487,train
81833,train
201791,train
68422,train
68505,val
173030,train
201797,train
201863,train
93404,val
2632,train
34288,val
173008,train
34315,val
34192,val
68569,val
34296,val
179209,train
173144,train
68520,val
106058,train
93488,val
106018,train
2565,train
201776,train
2395,train
2676,train
172973,train
68533,train
68543,val
179262,train
119086,val
201767,train
201769,train
106035,train
49691,val
49696,val
49701,val
49702,train
49703,train
49706,val
49709,train
49711,train
49715,train
49719,train
49726,train
49727,train
49733,train
49738,train
49740,train
49744,train
49748,train
49754,train
49756,val
49760,val
49763,val
49767,val
49772,val
49777,val
49789,val
49791,val
146066,train
146072,train
146077,train
146081,train
146083,train
146088,train
146091,train
146172,train
146174,train
149202,train
149208,train
149212,train
149217,train
149219,train
149223,train
149227,train
149230,train
149236,train
149240,train
149242,train
159907,train
159912,train
159917,train
159920,train
159924,train
159926,train
159931,train
159935,train
159939,train
159942,train
159949,train
159951,train
159954,train
159959,train
159962,train
159968,train
159971,train
159975,train
159980,train
159984,train
159989,train
159993,train
159996,train
160000,train
160002,train
160009,train
160011,train
160016,train
160019,train
160024,train
160029,train
160030,train
160034,train
160038,train
160045,train
160048,train
160053,train
160056,train
160060,train
160062,train
160068,train
160072,train
160076,train
160081,train
160085,train
160088,train
160091,train
160094,train
160100,train
160102,train
160106,train
160112,train
160117,train
160121,train
160122,train
160129,train
160130,train
160134,train
160139,train
160142,train
160149,train
160152,train
160155,train
160158,train
160163,train
160168,train
160171,train
160174,train
160180,train
160185,train
161592,val
161596,val
161599,val
161602,val
161607,val
161610,val
161615,val
161618,val
161624,val
161626,val
161632,val
161637,val
161640,val
161644,val
161647,val
161653,val
166013,train
181818,val
174459,train
174493,train
174415,train
196340,train
203012,train
174478,train
165982,train
203022,train
134173,train
134217,train
166072,train
134120,train
166024,train
196308,train
134002,train
134186,train
134359,train
134279,train
134096,train
134026,train
203071,train
134082,train
134320,train
181784,val
196367,train
203025,train
196342,train
166032,train
181795,val
181771,val
174477,train
134023,train
166062,train
203030,train
196349,train
134136,train
174483,train
196296,train
148421,train
148424,train
148427,train
148430,train
148437,train
148439,train
148443,train
148447,train
148453,train
148457,train
148461,train
148464,train
148467,train
148472,train
148476,train
148480,train
148484,train
148489,train
148491,train
148494,train
148500,train
148505,train
148509,train
148511,train
148515,train
148518,train
148524,train
148526,train
148532,train
148535,train
148540,train
148543,train
148546,train
148552,train
148557,train
148560,train
148565,train
148569,train
148571,train
148577,train
148578,train
148582,train
148587,train
148592,train
148595,train
148600,train
148604,train
148609,train
148610,train
148614,train
148621,train
148622,train
148627,train
148630,train
148636,train
148638,train
148643,train
148649,train
148652,train
148655,train
148658,train
148662,train
148669,train
148673,train
148674,train
148679,train
148685,train
148689,train
148690,train
148696,train
148698,train
148705,train
148707,train
148710,train
148715,train
148719,train
148725,train
148729,train
148731,train
148737,train
148741,train
148744,train
148746,train
148753,train
148754,train
148758,train
148762,train
148766,train
148772,train
148774,train
148778,train
148785,train
148789,train
148790,train
148794,train
148798,train
148803,train
148807,train
148812,train
148814,train
148821,train
148825,train
148828,train
148833,train
148836,train
148841,train
148845,train
148849,train
148851,train
148857,train
148860,train
148865,train
148868,train
148872,train
148874,train
148875,train
148878,train
148881,train
148882,train
148885,train
148887,train
148889,train
148890,train
148892,train
148895,train
148897,train
148900,train
148901,train
148902,train
148904,train
148906,train
148907,train
148910,train
148912,train
148915,train
148916,train
148918,train
148920,train
148922,train
148924,train
148926,train
148928,train
148931,train
148933,train
148936,train
148937,train
148938,train
148940,train
148942,train
148945,train
148948,train
148949,train
148950,train
148952,train
148954,train
148955,train
148958,train
148960,train
148963,train
148964,train
148967,train
148968,train
148971,train
148973,train
148976,train
148977,train
148979,train
148981,train
148984,train
148985,train
148987,train
148989,train
148990,train
148993,train
148994,train
148995,train
148998,train
149000,train
149002,train
149003,train
149006,train
149009,train
149010,train
149013,train
149014,train
149015,train
149019,train
149021,train
149023,train
149024,train
149026,train
149027,train
149030,train
149031,train
149034,train
149037,train
149039,train
149041,train
149042,train
149045,train
149046,train
149047,train
149050,train
149051,train
149056,train
149057,train
149059,train
149061,train
149062,train
149064,train
149066,train
149067,train
149070,train
149073,train
149074,train
149077,train
149078,train
149079,train
149082,train
149085,train
149087,train
149089,train
149090,train
149093,train
149094,train
149097,train
149098,train
149100,train
149102,train
149105,train
149106,train
149109,train
149110,train
149111,train
149115,train
149116,train
149118,train
149119,train
149123,train
149125,train
149126,train
149127,train
149131,train
149133,train
149134,train
149136,train
149138,train
149141,train
149144,train
149145,train
149146,train
149148,train
149151,train
149152,train
149154,train
149156,train
149159,train
149161,train
149164,train
149165,train
149167,train
149169,train
149171,train
149173,train
149175,train
149176,train
149179,train
149181,train
149182,train
149183,train
149186,train
149187,train
149190,train
149192,train
149195,train
149196,train
149199,train
149201,train
12689,train
140987,train
89341,train
140980,train
141228,val
89336,train
114289,val
89435,train
114174,val
76214,val
63836,train
76163,val
27217,val
114216,val
140892,val
88938,val
75917,val
75940,val
64390,train
76256,val
114141,val
76234,val
141006,val
114153,val
140993,val
12651,val
114332,train
12413,train
64493,train
140979,val
114013,val
64137,train
76208,val
64180,train
27300,val
141150,train
64289,train
141110,val
114081,train
76292,val
41920,train
41993,train
41998,train
42000,train
42003,train
42004,train
42007,train
42009,train
42013,train
42014,train
42015,train
42017,train
42020,train
42022,train
42023,train
42024,train
42027,train
42030,train
42031,train
42034,train
42035,train
42038,train
42040,train
42042,train
42045,train
42046,train
42047,train
42050,train
42051,train
42054,train
42056,train
42058,train
42059,train
42061,train
42065,train
42066,train
42068,train
42069,train
42072,train
42074,train
42076,train
42078,train
42080,train
42082,train
42083,train
42086,train
42087,train
42090,train
42091,train
42094,train
42097,train
42098,train
42100,train
42102,train
42104,train
42105,train
42108,train
42110,train
42112,train
42113,train
42115,train
42118,train
42120,train
42122,train
42123,train
42126,train
42128,train
42130,train
42131,train
42134,train
42135,train
42136,train
42139,train
42142,train
42145,train
42146,train
42147,train
42150,train
42151,train
42153,train
42156,train
42158,train
42160,train
42161,train
42163,train
42166,train
42169,train
42170,train
42171,train
42174,train
42177,train
42178,train
42180,train
42181,train
42185,train
42186,train
42187,train
42188,train
42191,train
42193,train
42195,train
42196,train
42200,train
42202,train
42203,train
42206,train
42209,train
42210,train
42211,train
42212,train
42216,train
42218,train
42219,train
42221,train
42223,train
42225,train
42228,train
42230,train
42231,train
42233,train
42236,train
42237,train
42240,train
42242,train
42243,train
42246,train
42247,train
42248,train
42253,train
42254,train
42257,train
42258,train
42261,train
42262,train
42264,train
42266,train
42268,train
42269,train
42273,train
42274,train
42276,train
42277,train
42279,train
42282,train
42284,train
42285,train
42289,train
42290,train
42292,train
42293,train
42296,train
42298,train
42300,train
42301,train
42303,train
42305,train
42308,train
42309,train
42311,train
42313,train
42316,train
42317,train
42319,train
42320,train
42323,train
42326,train
42327,train
42329,train
42332,train
42334,train
42336,train
42338,train
42341,train
42342,train
42343,train
42345,train
42347,train
42350,train
42352,train
42353,train
42355,train
42356,train
42359,train
42361,train
42364,train
42366,train
42368,train
42370,train
42371,train
42374,train
42375,train
42376,train
42379,train
42382,train
42383,train
42386,train
42389,train
42390,train
42391,train
42393,train
42396,train
42398,train
42400,train
42402,train
42404,train
42406,train
42408,train
42409,train
42412,train
42413,train
42416,train
42418,train
42421,train
42422,train
42424,train
42426,train
42427,train
42428,train
42431,train
42433,train
42435,train
42438,train
42439,train
42442,train
42444,train
42445,train
42447,train
42450,train
42452,train
42453,train
42455,train
42457,train
42460,train
42462,train
42463,train
42464,train
42468,train
42469,train
42473,train
42474,train
42476,train
42478,train
42479,train
42482,train
42483,train
42486,train
42487,train
42490,train
42491,train
42492,train
42496,train
42497,train
42499,train
42501,train
42504,train
42505,train
42508,train
42510,train
42511,train
42512,train
42516,train
42518,train
42519,train
42521,train
42524,train
42525,train
42527,train
42530,train
42531,train
42533,train
42535,train
42538,train
42539,train
42542,train
42543,train
42544,train
42547,train
42549,train
42551,train
42554,train
42557,train
42558,train
42560,train
42562,train
42564,train
42565,train
42568,train
42570,train
42572,train
42574,train
42575,train
42577,train
42579,train
42581,train
42583,train
42586,train
42587,train
42589,train
42591,train
42594,train
42595,train
42598,train
42599,train
42601,train
42604,train
42605,train
42607,train
42610,train
42611,train
42612,train
42615,train
42618,train
42619,train
42622,train
42624,train
42626,train
42629,train
42630,train
42631,train
42634,train
42636,train
42637,train
42639,train
42640,train
42645,train
42646,train
42649,train
42650,train
42651,train
42653,train
42655,train
42656,train
42660,train
42662,train
42663,train
42665,train
42669,train
42670,train
42672,train
42673,train
42676,train
42678,train
42680,train
42681,train
42685,train
42686,train
42688,train
42690,train
42691,train
42693,train
42695,train
42697,train
42699,train
42700,train
42704,train
42705,train
42708,train
42710,train
42711,train
42712,train
42716,train
42718,train
42720,train
42721,train
42723,train
42726,train
42728,train
42730,train
42731,train
42732,train
42735,train
42737,train
42741,train
42742,train
42744,train
42746,train
42748,train
42750,train
42751,train
42753,train
42755,train
42757,train
42759,train
42761,train
42764,train
42766,train
42767,train
42769,train
42771,train
42772,train
42775,train
42776,train
42779,train
42782,train
42783,train
42785,train
42787,train
42790,train
42793,train
42794,train
42797,train
42798,train
42799,train
42802,train
42803,train
42806,train
42808,train
42809,train
42811,train
42812,train
42816,train
42817,train
42821,train
42822,train
42824,train
42825,train
42827,train
42829,train
42831,train
42833,train
42835,train
42837,train
42839,train
42840,train
42845,train
42846,train
42847,train
42848,train
42852,train
42853,train
42856,train
42857,train
42859,train
42862,train
42863,train
42865,train
42867,train
42868,train
42872,train
42874,train
42875,train
42876,train
42879,train
42880,train
42884,train
42885,train
42888,train
42890,train
42892,train
42894,train
42895,train
42896,train
42899,train
42900,train
42904,train
42906,train
42907,train
42908,train
42911,train
42912,train
42916,train
42918,train
42920,train
42921,train
42923,train
42925,train
42927,train
42928,train
42931,train
42933,train
42935,train
42936,train
42941,train
42942,train
42945,train
42946,train
42949,train
42950,train
42951,train
42953,train
42955,train
42958,train
42960,train
42962,train
42964,train
42965,train
42969,train
42970,train
42971,train
42972,train
42976,train
42977,train
