_row,operator,device,cell_id,split,measured_rsrp,sionna_power_raw,dist_m,freq_mhz,area,gap_type,wcl_lat,wcl_lon,sionna_power_cal,residual_cal,gp_correction,gp_corr_std,gp_rsrp,gp_residual,dist_regime
43294,2,pc3,3428105.0,val,-84.755625,-61.820159912109375,303.9519234164936,1800.0,Highway,Unflagged,52.49279095337142,13.29290228234608,-102.60857856431278,17.852953564312784,-32.337931236449535,10.30766596874169,-134.94650980076233,50.19088480076233,200-500m
43295,2,pc3,3428105.0,val,-78.693125,-61.75607299804688,301.32666535321346,1800.0,Highway,Unflagged,52.49279095337142,13.29290228234608,-102.54449165025028,23.851366650250284,-32.35015212338122,10.308424950314881,-134.89464377363151,56.20151877363152,200-500m
43298,2,pc2,3428105.0,val,-90.338125,-61.53125,292.2845211101792,1800.0,Highway,Unflagged,52.49279095337142,13.29290228234608,-102.3196686522034,11.9815436522034,-32.39586874370546,10.311386242698394,-134.71553739590888,44.37741239590888,200-500m
43299,2,pc3,3428105.0,val,-76.565625,-61.70073699951172,299.0768208970504,1800.0,Highway,Unflagged,52.49279095337142,13.29290228234608,-102.48915565171512,25.92353065171513,-32.36098761721009,10.309111296454308,-134.85014326892522,58.284518268925225,200-500m
43301,2,pc2,3428105.0,val,-88.874375,-61.48381042480469,290.4099878892912,1800.0,Highway,Unflagged,52.49279095337142,13.29290228234608,-102.27222907700808,13.397854077008091,-32.40610057293765,10.312068097464374,-134.67832964994574,45.80395464994574,200-500m
43305,2,pc2,3428105.0,val,-89.350625,-61.43608093261719,288.5354640699364,1800.0,Highway,Unflagged,52.49279095337142,13.29290228234608,-102.2244995848206,12.873874584820598,-32.416602868958456,10.31277334431581,-134.64110245377904,45.29047745377905,200-500m
43306,2,pc3,3428105.0,val,-78.2625,-61.650169372558594,297.03500198020674,1800.0,Highway,Unflagged,52.49279095337142,13.29290228234608,-102.438588024762,24.176088024761995,-32.37112815742434,10.309763162307862,-134.80971618218632,56.54721618218632,200-500m
43308,2,pc3,3428105.0,val,-80.959375,-61.60447692871094,295.20127013283224,1800.0,Highway,Unflagged,52.49279095337142,13.29290228234608,-102.39289558091434,21.433520580914347,-32.3804853159439,10.310372024010396,-134.77338089685824,53.81400589685825,200-500m
43310,2,pc2,3428105.0,val,-89.476875,-61.39021301269531,286.744581306706,1800.0,Highway,Unflagged,52.49279095337142,13.29290228234608,-102.17863166489872,12.70175666489871,-32.42689061456937,10.313468919084395,-134.6055222794681,45.12864727946808,200-500m
43312,2,pc3,3428105.0,val,-78.710625,-61.562721252441406,293.5348178338748,1800.0,Highway,Unflagged,52.49279095337142,13.29290228234608,-102.3511399046448,23.640514904644817,-32.38919913062103,10.310944619303053,-134.74033903526583,56.02971403526584,200-500m
43314,2,pc2,3428105.0,val,-90.108125,-61.345123291015625,284.99449813992203,1800.0,Highway,Unflagged,52.49279095337142,13.29290228234608,-102.13354194321904,12.025416943219028,-32.43719648821362,10.314169448522449,-134.57073843143266,44.46261343143266,200-500m
43316,2,pc3,3428105.0,val,-78.86625,-61.51759338378906,291.7439466329258,1800.0,Highway,Unflagged,52.49279095337142,13.29290228234608,-102.30601203599248,23.439762035992477,-32.398795880869876,10.311580573270604,-134.70480791686234,55.83855791686234,200-500m
43318,2,pc2,3428105.0,val,-90.0425,-61.29218292236328,282.9527669700212,1800.0,Highway,Unflagged,52.49279095337142,13.29290228234608,-102.08060157456669,12.038101574566682,-32.44954170647286,10.315012752534074,-134.53014328103956,44.48764328103955,200-500m
43319,2,pc3,3428105.0,val,-79.53625,-61.475364685058594,290.07749104368577,1800.0,Highway,Unflagged,52.49279095337142,13.29290228234608,-102.263783337262,22.727533337262003,-32.407944153883825,10.312191498955348,-134.67172749114582,55.13547749114582,200-500m
43320,2,pc2,3428105.0,val,-88.538125,-61.22795867919922,280.4948926598981,1800.0,Highway,Unflagged,52.49279095337142,13.29290228234608,-102.01637733140262,13.47825233140263,-32.464878649335965,10.316065327011833,-134.48125598073858,45.94313098073859,200-500m
43324,2,pc3,3428105.0,val,-77.156875,-61.42012786865234,287.9113174699849,1800.0,Highway,Unflagged,52.49279095337142,13.29290228234608,-102.20854652085576,25.05167152085575,-32.42015800356855,10.313013296680369,-134.6287045244243,57.47182952442431,200-500m
43325,2,pc2,3428105.0,val,-90.81875,-61.158790588378906,277.86985252773803,1800.0,Highway,Unflagged,52.49279095337142,13.29290228234608,-101.94720924058232,11.128459240582316,-32.481827752798125,10.317234235654944,-134.42903699338044,43.61028699338044,200-500m
43328,2,pc2,3428105.0,val,-90.010625,-61.08674621582031,275.1613563113365,1800.0,Highway,Unflagged,52.49279095337142,13.29290228234608,-101.87516486802372,11.864539868023712,-32.49998037088261,10.318489609567862,-134.37514523890633,44.36452023890632,200-500m
43330,2,pc3,3428105.0,val,-78.549375,-61.35481262207031,285.3698096856667,1800.0,Highway,Unflagged,52.49279095337142,13.29290228234608,-102.14323127427372,23.59385627427372,-32.434966938868456,10.314017528826495,-134.57819821314217,56.028823213142175,200-500m
43333,2,pc3,3428105.0,val,-78.34875,-61.28028106689453,282.4959084514384,1800.0,Highway,Unflagged,52.49279095337142,13.29290228234608,-102.06869971909794,23.71994971909794,-32.45235639590172,10.315205394028222,-134.52105611499965,56.17230611499966,200-500m
43334,2,pc2,3428105.0,val,-89.73125,-61.01744079589844,272.5788602452797,1800.0,Highway,Unflagged,52.49279095337142,13.29290228234608,-101.80585944810184,12.07460944810184,-32.517907508436984,10.319732672576095,-134.32376695653883,44.59251695653883,200-500m
43336,2,pc3,3428105.0,val,-79.04625,-61.206092834472656,279.66269701759,1800.0,Highway,Unflagged,52.49279095337142,13.29290228234608,-101.99451148667606,22.94826148667606,-32.47018948845143,10.316430935880398,-134.4647009751275,55.4184509751275,200-500m
43337,2,pc2,3428105.0,val,-87.116875,-60.95086669921875,270.1209755539646,1800.0,Highway,Unflagged,52.49279095337142,13.29290228234608,-101.73928535142215,14.62241035142216,-32.53557995799665,10.320958410620056,-134.2748653094188,47.15799030941881,200-500m
43341,2,pc3,3428105.0,val,-78.49375,-61.13341522216797,276.9131588866642,1800.0,Highway,Unflagged,52.49279095337142,13.29290228234608,-101.92183387437136,23.428083874371367,-32.48816647650469,10.317672050592826,-134.41000035087606,55.916250350876055,200-500m
43342,2,pc2,3428105.0,val,-87.16,-60.88714599609375,267.7876703953596,1800.0,Highway,Unflagged,52.49279095337142,13.29290228234608,-101.67556464829715,14.515564648297158,-32.552891672775786,10.322159866802057,-134.22845632107294,47.068456321072944,200-500m
43343,2,pc2,3428105.0,val,-88.373125,-60.82749938964844,265.62144058128627,1800.0,Highway,Unflagged,52.49279095337142,13.29290228234608,-101.61591804185184,13.24279304185184,-32.5694600868309,10.323308752300202,-134.18537812868274,45.81225312868274,200-500m
43345,2,pc3,3428105.0,val,-79.76875,-61.05895233154297,274.123030537165,1800.0,Highway,Unflagged,52.49279095337142,13.29290228234608,-101.84737098374636,22.078620983746376,-32.50711548332455,10.31898400635327,-134.35448646707093,54.58573646707093,200-500m
43349,2,pc3,3428105.0,val,-80.210625,-60.9859619140625,271.4140857352354,1800.0,Highway,Unflagged,52.49279095337142,13.29290228234608,-101.7743805662659,21.56375556626591,-32.52621076914866,10.320308435747794,-134.30059133541457,54.08996633541457,200-500m
43350,2,pc2,3428105.0,val,-87.445625,-60.76739501953125,263.4552158636564,1800.0,Highway,Unflagged,52.49279095337142,13.29290228234608,-101.55581367173464,14.110188671734647,-32.586502146060354,10.324489524270007,-134.142315817795,46.696690817795,200-500m
43352,2,pc3,3428105.0,val,-79.6359126984127,-60.91343688964844,268.7482390786222,1800.0,Highway,Unflagged,52.49279095337142,13.29290228234608,-101.70185554185184,22.065942843439142,-32.54570340338486,10.321660847015654,-134.2475589452367,54.61164624682401,200-500m
43353,2,pc2,3428105.0,val,-87.14625,-60.71030426025391,261.4135893437541,1800.0,Highway,Unflagged,52.49279095337142,13.29290228234608,-101.49872291245732,14.352472912457316,-32.60301901332475,10.325631860708137,-134.10174192578208,46.955491925782084,200-500m
43355,2,pc3,3428105.0,val,-79.29505813953489,-60.85169982910156,266.4983973679286,1800.0,Highway,Unflagged,52.49279095337142,13.29290228234608,-101.64011848130497,22.34506034177008,-32.5626969504812,10.322839824627879,-134.20281543178618,54.90775729225129,200-500m
43358,2,pc2,3428105.0,val,-87.875,-60.64100646972656,258.9556967763932,1800.0,Highway,Unflagged,52.49279095337142,13.29290228234608,-101.42942512192997,13.554425121929969,-32.62349167134104,10.327044829352555,-134.052916793271,46.17791679327101,200-500m
43359,2,pc3,3428105.0,val,-79.3075,-60.789459228515625,264.248560837838,1800.0,Highway,Unflagged,52.49279095337142,13.29290228234608,-101.57787788071904,22.270377880719025,-32.58020636349766,10.32405341213923,-134.1580842442167,54.85058424421669,200-500m
43361,2,pc2,3428105.0,val,-88.068125,-60.57939147949219,256.78946698926063,1800.0,Highway,Unflagged,52.49279095337142,13.29290228234608,-101.3678101316956,13.299685131695597,-32.642091872050784,10.32832458932097,-134.0099020037464,45.941777003746395,200-500m
43365,2,pc2,3428105.0,val,-88.018125,-60.51728820800781,254.6232424400132,1800.0,Highway,Unflagged,52.49279095337142,13.29290228234608,-101.30570686021122,13.28758186021122,-32.66120549526493,10.329636196949592,-133.96691235547615,45.948787355476156,200-500m
43366,2,pc3,3428105.0,val,-78.108125,-60.724365234375,261.9150723399207,1800.0,Highway,Unflagged,52.49279095337142,13.29290228234608,-101.5127838865784,23.404658886578403,-32.59892234327823,10.325348659293498,-134.11170622985662,56.00358122985662,200-500m
43369,2,pc3,3428105.0,val,-77.21875,-60.66107940673828,259.665257262658,1800.0,Highway,Unflagged,52.49279095337142,13.29290228234608,-101.44949805894169,24.230748058941685,-32.617512290228746,10.326632637332617,-134.06701034917043,56.84826034917043,200-500m
43370,2,pc2,3428105.0,val,-87.915625,-60.458282470703125,252.58162140137895,1800.0,Highway,Unflagged,52.49279095337142,13.29290228234608,-101.24670112290652,13.331076122906524,-32.67971358483149,10.330901847141066,-133.92641470773802,46.01078970773801,200-500m
43371,2,pc2,3428105.0,val,-88.006875,-60.4012451171875,250.62353350477463,1800.0,Highway,Unflagged,52.49279095337142,13.29290228234608,-101.1896637693909,13.18278876939091,-32.69792771944603,10.332142705092949,-133.88759148883693,45.88071648883694,200-500m
43374,2,pc3,3428105.0,val,-78.38125,-60.60202026367188,257.5827415184212,1800.0,Highway,Unflagged,52.49279095337142,13.29290228234608,-101.39043891587528,23.009188915875285,-32.63521485875506,10.327852095159198,-134.02565377463037,55.644403774630376,200-500m
43377,2,pc2,3428105.0,val,-88.1075,-60.3413314819336,248.5819655777877,1800.0,Highway,Unflagged,52.49279095337142,13.29290228234608,-101.129750134137,13.022250134136996,-32.717390330317535,10.333464180413014,-133.84714046445455,45.73964046445455,200-500m
43378,2,pc3,3428105.0,val,-77.79,-60.5484619140625,255.7082752364852,1800.0,Highway,Unflagged,52.49279095337142,13.29290228234608,-101.3368805662659,23.546880566265894,-32.65156297867506,10.328975159805626,-133.98844354494096,56.19844354494096,200-500m
43379,2,pc2,3428105.0,val,-87.64125,-60.27474212646485,246.33224499365247,1800.0,Highway,Unflagged,52.49279095337142,13.29290228234608,-101.06316077866823,13.421910778668249,-32.73943002370398,10.334953716895654,-133.80259080237224,46.16134080237224,200-500m
43381,2,pc3,3428105.0,val,-77.69,-60.49452209472656,253.83382052290307,1800.0,Highway,Unflagged,52.49279095337142,13.29290228234608,-101.28294074692997,23.59294074692997,-32.66830872964367,10.330122278775773,-133.95124947657365,56.26124947657365,200-500m
43383,2,pc2,3428105.0,val,-87.665,-60.20130920410156,243.8743408035561,1800.0,Highway,Unflagged,52.49279095337142,13.29290228234608,-100.98972785630497,13.32472785630496,-32.76422704144772,10.336620932509595,-133.7539548977527,46.088954897752686,200-500m
43385,2,pc3,3428105.0,val,-77.021875,-60.437767028808594,251.8756718762245,1800.0,Highway,Unflagged,52.49279095337142,13.29290228234608,-101.226185681012,24.204310681012004,-32.68622936879422,10.33134620612962,-133.9124150498062,56.89054004980622,200-500m
43388,2,pc2,3428105.0,val,-86.81375,-60.11831665039063,241.1247898879182,1800.0,Highway,Unflagged,52.49279095337142,13.29290228234608,-100.90673530259404,14.09298530259403,-32.79286518558683,10.338535168392655,-133.69960048818086,46.885850488180864,200-500m
43390,2,pc3,3428105.0,val,-77.935625,-60.376930236816406,249.79324835764152,1800.0,Highway,Unflagged,52.49279095337142,13.29290228234608,-101.1653488890198,23.22972388901981,-32.705787089560545,10.332676781914428,-133.87113597858036,55.93551097858035,200-500m
43392,2,pc2,3428105.0,val,-86.396875,-60.01902770996094,237.87541419544203,1800.0,Highway,Unflagged,52.49279095337142,13.29290228234608,-100.80744636216434,14.410571362164347,-32.827988561383414,10.340865081066312,-133.63543492354776,47.23855992354777,200-500m
43394,2,pc3,3428105.0,val,-77.54375,-60.306976318359375,247.41917561151288,1800.0,Highway,Unflagged,52.49279095337142,13.29290228234608,-101.09539497056278,23.551644970562776,-32.72871266074074,10.334229900154785,-133.82410763130352,56.28035763130352,200-500m
43395,2,pc3,3428105.0,val,-76.9,-60.22514343261719,244.66966080418007,1800.0,Highway,Unflagged,52.49279095337142,13.29290228234608,-101.0135620848206,24.113562084820582,-32.75612441548902,10.336076993098425,-133.7696865003096,56.8696865003096,200-500m
43398,2,pc2,3428105.0,val,-85.369375,-59.884552001953125,233.5429316103673,1800.0,Highway,Unflagged,52.49279095337142,13.29290228234608,-100.67297065415652,15.303595654156524,-32.87703576074675,10.344085578544771,-133.5500064149033,48.18063141490329,200-500m
43401,2,pc3,3428105.0,val,-77.7225,-60.12726593017578,241.42051183198944,1800.0,Highway,Unflagged,52.49279095337142,13.29290228234608,-100.9156845823792,23.19318458237919,-32.78975375524636,10.338327111530585,-133.70543833762554,55.98293833762554,200-500m
43402,2,pc2,3428105.0,val,-83.943125,-59.72897338867188,228.62715344095903,1800.0,Highway,Unflagged,52.49279095337142,13.29290228234608,-100.51739204087528,16.574267040875284,-32.935843739699855,10.347895215395077,-133.45323578057514,49.51011078057515,200-500m
43404,2,pc3,3428105.0,val,-80.2,-59.99993133544922,237.25601385082493,1800.0,Highway,Unflagged,52.49279095337142,13.29290228234608,-100.78834998765262,20.58834998765262,-32.834857970575925,10.34131784707286,-133.62320795822853,53.42320795822853,200-500m
43406,2,pc2,3428105.0,val,-83.31875,-59.55099487304688,223.1280655122548,1800.0,Highway,Unflagged,52.49279095337142,13.29290228234608,-100.33941352525028,17.020663525250285,-33.00574064384451,10.352349280235554,-133.3451541690948,50.0264041690948,200-500m
43407,2,pc3,3428105.0,val,-79.8675,-59.84288024902344,232.21656059653785,1800.0,Highway,Unflagged,52.49279095337142,13.29290228234608,-100.63129890122684,20.763798901226835,-32.892577891085125,10.345097514855405,-133.52387679231197,53.65637679231196,200-500m
43410,2,pc2,3428105.0,val,-81.685625,-59.37000274658203,217.6701690820437,1800.0,Highway,Unflagged,52.49279095337142,13.29290228234608,-100.15842139878544,18.472796398785437,-33.07959197659298,10.356967637889127,-133.23801337537842,51.55238837537841,200-500m
43412,2,pc3,3428105.0,val,-77.739375,-59.67034912109375,226.80157004117248,1800.0,Highway,Unflagged,52.49279095337142,13.29290228234608,-100.45876777329715,22.71939277329716,-32.958566417824585,10.349351677230468,-133.41733419112174,55.677959191121744,200-500m
43414,2,pc2,3428105.0,val,-80.199375,-59.17439270019531,211.920840641544,1800.0,Highway,Unflagged,52.49279095337142,13.29290228234608,-99.96281135239872,19.763436352398717,-33.16242189982653,10.362042204981151,-133.12523325222526,52.925858252225254,200-500m
43415,2,pc2,3428105.0,val,-80.254375,-58.98079681396485,206.380091288182,1800.0,Highway,Unflagged,52.49279095337142,13.29290228234608,-99.76921546616823,19.51484046616825,-33.24734277328564,10.36713353809121,-133.0165582394539,52.762183239453904,200-500m
43418,2,pc3,3428105.0,val,-74.360625,-59.47998046875,220.97119903602947,1800.0,Highway,Unflagged,52.49279095337142,13.29290228234608,-100.2683991209534,25.907774120953405,-33.03439715851289,10.354151332193295,-133.3027962794663,58.942171279466294,200-500m
43421,2,pc2,3428105.0,val,-79.154375,-58.7864990234375,200.96509238062703,1800.0,Highway,Unflagged,52.49279095337142,13.29290228234608,-99.5749176756409,20.420542675640903,-33.33537285476171,10.37229836319429,-132.91029053040262,53.75591553040262,200-500m
43422,2,pc3,3428105.0,val,-71.56125,-59.26606750488281,214.59707354116708,1800.0,Highway,Unflagged,52.49279095337142,13.29290228234608,-100.05448615708622,28.493236157086216,-33.123231542904634,10.359653940495742,-133.17771769999086,61.616467699990864,200-500m
43423,2,pc3,3428105.0,val,-66.989375,-59.04278564453125,208.1389085379249,1800.0,Highway,Unflagged,52.49279095337142,13.29290228234608,-99.83120429673464,32.84182929673466,-33.21984873406682,10.3654964686537,-133.05105303080148,66.06167803080149,200-500m
43424,2,pc2,3428105.0,val,-80.6025,-58.583763122558594,195.468164569696,1800.0,Highway,Unflagged,52.49279095337142,13.29290228234608,-99.372181774762,18.76968177476199,-33.430078845843354,10.377733202345532,-132.80226062060535,52.199760620605346,0-200m
43429,2,pc2,3428105.0,val,-79.161875,-58.37841033935547,190.0554013577358,1800.0,Highway,Unflagged,52.49279095337142,13.29290228234608,-99.16682899155887,20.00495399155888,-33.52881059211963,10.383275573180983,-132.6956395836785,53.53376458367852,0-200m
43430,2,pc3,3428105.0,val,-68.631875,-58.82286834716797,201.96855528208653,1800.0,Highway,Unflagged,52.49279095337142,13.29290228234608,-99.61128699937136,30.97941199937138,-33.31869756333778,10.371327594974137,-132.92998456270914,64.29810956270914,200-500m
43431,2,pc2,3428105.0,val,-78.689375,-58.176849365234375,184.891504260694,1800.0,Highway,Unflagged,52.49279095337142,13.29290228234608,-98.96526801743778,20.27589301743778,-33.628316035212706,10.388744202454056,-132.5935840526505,53.9042090526505,0-200m
43433,2,pc3,3428105.0,val,-72.615,-58.607025146484375,196.09149120144292,1800.0,Highway,Unflagged,52.49279095337142,13.29290228234608,-99.39544379868778,26.780443798687784,-33.41907424735498,10.377107375277577,-132.81451804604276,60.19951804604277,0-200m
43437,2,pc2,3428105.0,val,-78.108125,-57.9813232421875,180.01938120929316,1800.0,Highway,Unflagged,52.49279095337142,13.29290228234608,-98.7697418943909,20.661616894390903,-33.72715195715657,10.39407186801002,-132.49689385154747,54.38876885154747,0-200m
43438,2,pc3,3428105.0,val,-72.7475,-58.392578125,190.424370161086,1800.0,Highway,Unflagged,52.49279095337142,13.29290228234608,-99.1809967772034,26.4334967772034,-33.5219169499416,10.382891921488719,-132.70291372714502,59.955413727145014,0-200m
43441,2,pc2,3428105.0,val,-78.715,-57.79590606689453,175.5214215389086,1800.0,Highway,Unflagged,52.49279095337142,13.29290228234608,-98.58432471909794,19.86932471909793,-33.82286010940027,10.399142744226742,-132.4071848284982,53.6921848284982,0-200m
43442,2,pc3,3428105.0,val,-70.7475,-58.18806457519531,185.17531890105795,1800.0,Highway,Unflagged,52.49279095337142,13.29290228234608,-98.97648322739872,28.228983227398714,-33.622717885570744,10.388439103446261,-132.59920111296947,61.851701112969465,0-200m
43443,2,pc3,3428105.0,val,-70.09625,-58.00123596191406,180.5098558891896,1800.0,Highway,Unflagged,52.49279095337142,13.29290228234608,-98.78965461411748,28.69340461411747,-33.71699064963973,10.393528125272207,-132.5066452637572,62.41039526375721,0-200m
43444,2,pc2,3428105.0,val,-78.534375,-57.59490966796875,170.7765763445933,1800.0,Highway,Unflagged,52.49279095337142,13.29290228234608,-98.38332832017215,19.84895332017216,-33.92865362198989,10.404660585545535,-132.31198194216205,53.77760694216205,0-200m
43448,2,pc3,3428105.0,val,-70.5325,-57.81630706787109,176.01087629989382,1800.0,Highway,Unflagged,52.49279095337142,13.29290228234608,-98.6047257200745,28.0722257200745,-33.812242189460534,10.39858375015038,-132.41696790953503,61.88446790953503,0-200m
43450,2,pc2,3428105.0,val,-78.001875,-57.3602294921875,165.4049912202824,1800.0,Highway,Unflagged,52.49279095337142,13.29290228234608,-98.1486481443909,20.146773144390902,-34.054688170800205,10.41113392378295,-132.2033363151911,54.20146131519111,0-200m
43451,2,pc2,3428105.0,val,-77.379375,-57.143592834472656,160.60352036972893,1800.0,Highway,Unflagged,52.49279095337142,13.29290228234608,-97.93201148667606,20.552636486676064,-34.17326213279805,10.41714514212412,-132.1052736194741,54.72589861947411,0-200m
43453,2,pc3,3428105.0,val,-70.3725,-57.61211395263672,171.178086168179,1800.0,Highway,Unflagged,52.49279095337142,13.29290228234608,-98.40053260484012,28.02803260484012,-33.91952585028079,10.404186989365481,-132.32005845512091,61.94755845512091,0-200m
43455,2,pc2,3428105.0,val,-77.19375,-56.93293762207031,156.0741445525245,1800.0,Highway,Unflagged,52.49279095337142,13.29290228234608,-97.72135627427372,20.52760627427372,-34.29044337919656,10.42303190650441,-132.0117996534703,54.8180496534703,0-200m
43456,2,pc3,3428105.0,val,-68.251875,-57.39817810058594,166.26219149486468,1800.0,Highway,Unflagged,52.49279095337142,13.29290228234608,-98.18659675278934,29.934721752789343,-34.034141144288206,10.410084191287384,-132.22073789707756,63.96886289707756,0-200m
43459,2,pc3,3428105.0,val,-70.011875,-57.171875,161.22276599379958,1800.0,Highway,Unflagged,52.49279095337142,13.29290228234608,-97.9602936522034,27.9484186522034,-34.15767667004297,10.416357560013031,-132.11797032224638,62.106095322246375,0-200m
43460,2,pc2,3428105.0,val,-77.878125,-56.723480224609375,151.70430650090506,1800.0,Highway,Unflagged,52.49279095337142,13.29290228234608,-97.51189887681278,19.633773876812786,-34.408680336573646,10.428929594198356,-131.92057921338642,54.04245421338642,0-200m
43463,2,pc3,3428105.0,val,-71.795625,-56.95367431640625,156.51512473251694,1800.0,Highway,Unflagged,52.49279095337142,13.29290228234608,-97.74209296860964,25.946467968609653,-34.278843504739356,10.42244958069738,-132.02093647334902,60.225311473349024,0-200m
43464,2,pc2,3428105.0,val,-78.68375,-56.50485229492188,147.28110993990404,1800.0,Highway,Unflagged,52.49279095337142,13.29290228234608,-97.29327094712528,18.60952094712528,-34.53380517962663,10.435132013257187,-131.82707612675193,53.14332612675193,0-200m
43467,2,pc2,3428105.0,val,-78.229375,-56.27892303466797,142.85402355378562,1800.0,Highway,Unflagged,52.49279095337142,13.29290228234608,-97.06734168687136,18.83796668687137,-34.66481936211058,10.441585592473608,-131.73216104898194,53.50278604898193,0-200m
43470,2,pc3,3428105.0,val,-71.611875,-56.7344970703125,151.93142055418,1800.0,Highway,Unflagged,52.49279095337142,13.29290228234608,-97.5229157225159,25.911040722515907,-34.402427153944366,10.428617871293344,-131.92534287646026,60.313467876460265,0-200m
43472,2,pc2,3428105.0,val,-77.736875,-56.07049560546875,138.89529303734653,1800.0,Highway,Unflagged,52.49279095337142,13.29290228234608,-96.85891425767215,19.12203925767216,-34.7870939689454,10.447567106456386,-131.64600822661754,53.90913322661754,0-200m
43473,2,pc3,3428105.0,val,-68.6975,-56.520751953125,147.5986788402175,1800.0,Highway,Unflagged,52.49279095337142,13.29290228234608,-97.3091706053284,28.6116706053284,-34.52465614401819,10.434678944404899,-131.8338267493466,63.136326749346594,0-200m
43475,2,pc2,3428105.0,val,-78.89,-55.860198974609375,135.01950213301657,1800.0,Highway,Unflagged,52.49279095337142,13.29290228234608,-96.64861762681278,17.75861762681278,-34.91171721646414,10.453616960748803,-131.5603348432769,52.670334843276905,0-200m
43477,2,pc3,3428105.0,val,-69.634375,-56.3023681640625,143.307272012796,1800.0,Highway,Unflagged,52.49279095337142,13.29290228234608,-97.0907868162659,27.4564118162659,-34.65115379529357,10.440913752995504,-131.74194061155947,62.107565611559465,0-200m
43479,2,pc2,3428105.0,val,-77.755,-55.650489807128906,131.26968451955054,1800.0,Highway,Unflagged,52.49279095337142,13.29290228234608,-96.43890845933232,18.683908459332315,-35.03713734355484,10.459654103384421,-131.47604580288714,53.72104580288715,0-200m
43481,2,pc3,3428105.0,val,-73.098125,-56.1102294921875,139.641297403046,1800.0,Highway,Unflagged,52.49279095337142,13.29290228234608,-96.8986481443909,23.800523144390908,-34.76369114910957,10.446424943899638,-131.66233929350048,58.564214293500484,0-200m
43484,2,pc3,3428105.0,val,-68.993125,-55.90583038330078,135.8509283711419,1800.0,Highway,Unflagged,52.49279095337142,13.29290228234608,-96.6942490355042,27.70112403550418,-34.88457948971634,10.45230318407447,-131.57882852522053,62.585703525220524,0-200m
43485,2,pc2,3428105.0,val,-76.646875,-55.44647216796875,127.72851811505087,1800.0,Highway,Unflagged,52.49279095337142,13.29290228234608,-96.23489082017215,19.58801582017216,-35.16015125909552,10.465523507862104,-131.39504207926768,54.74816707926769,0-200m
43487,2,pc3,3428105.0,val,-64.850625,-55.7047119140625,132.2288719301875,1800.0,Highway,Unflagged,52.49279095337142,13.29290228234608,-96.4931305662659,31.64250556626591,-35.00461160962167,10.458092798647181,-131.49774217588757,66.64711717588757,0-200m
43490,2,pc2,3428105.0,val,-78.6025,-55.23631286621094,124.18735333150038,1800.0,Highway,Unflagged,52.49279095337142,13.29290228234608,-96.02473151841434,17.422231518414335,-35.287800581348066,10.471559493472435,-131.3125320997624,52.71003209976239,0-200m
43492,2,pc3,3428105.0,val,-68.455,-55.5289306640625,129.14765193432495,1800.0,Highway,Unflagged,52.49279095337142,13.29290228234608,-96.3173493162659,27.862349316265902,-35.11032498539721,10.46315177007753,-131.4276743016631,62.972674301663105,0-200m
43493,2,pc2,3428105.0,val,-79.091875,-55.0428466796875,121.02066864869654,1800.0,Highway,Unflagged,52.49279095337142,13.29290228234608,-95.8312653318909,16.739390331890903,-35.406079007343905,10.477102657264265,-131.23734433923482,52.14546933923482,0-200m
43496,2,pc2,3428105.0,val,-77.215,-54.857177734375,118.06261136589411,1800.0,Highway,Unflagged,52.49279095337142,13.29290228234608,-95.6455963865784,18.4305963865784,-35.5202154590494,10.48240906094036,-131.16581184562781,53.95081184562781,0-200m
43498,2,pc3,3428105.0,val,-69.34375,-55.380516052246094,126.60599205423814,1800.0,Highway,Unflagged,52.49279095337142,13.29290228234608,-96.1689347044495,26.825184704449494,-35.20011950033316,10.467418857861668,-131.36905420478266,62.02530420478266,0-200m
43501,2,pc3,3428105.0,val,-66.058125,-55.23898315429688,124.23226082045696,1800.0,Highway,Unflagged,52.49279095337142,13.29290228234608,-96.02740180650028,29.969276806500275,-35.28618161200296,10.471482283105258,-131.31358341850324,65.25545841850324,0-200m
43502,2,pc2,3428105.0,val,-77.556875,-54.65019226074219,114.85570674316884,1800.0,Highway,Unflagged,52.49279095337142,13.29290228234608,-95.4386109129456,17.881735912945587,-35.64811546634608,10.488308868855283,-131.08672637929166,53.52985137929166,0-200m
43504,2,pc2,3428105.0,val,-76.648125,-54.411651611328125,111.27490364335938,1800.0,Highway,Unflagged,52.49279095337142,13.29290228234608,-95.20007026353152,18.551945263531536,-35.79630016100327,10.495089315558843,-130.9963704245348,54.34824542453481,0-200m
43506,2,pc3,3428105.0,val,-65.649375,-55.09453582763672,121.85863031686,1800.0,Highway,Unflagged,52.49279095337142,13.29290228234608,-95.88295447984012,30.23357947984012,-35.37441723099522,10.475622540701073,-131.25737171083534,65.60799671083534,0-200m
43508,2,pc3,3428105.0,val,-67.61,-54.936485290527344,119.31691395817737,1800.0,Highway,Unflagged,52.49279095337142,13.29290228234608,-95.72490394273076,28.11490394273075,-35.47139642044068,10.480143742258958,-131.19630036317142,63.58630036317142,0-200m
43510,2,pc2,3428105.0,val,-75.530625,-54.1265869140625,107.15077836271251,1800.0,Highway,Unflagged,52.49279095337142,13.29290228234608,-94.9150055662659,19.384380566265904,-35.97437213718133,10.503174267119153,-130.88937770344722,55.35875270344722,0-200m
