_row,device,measurement,ts_gps,date_str,operator,split,gap_type
185370,pc4,5,2021-06-23 09:52:05,2021-06-23,1,train,TypeA
185371,pc4,5,2021-06-23 09:52:06,2021-06-23,1,train,TypeA
185372,pc4,5,2021-06-23 09:52:07,2021-06-23,1,train,TypeA
185373,pc4,5,2021-06-23 09:52:08,2021-06-23,1,train,TypeA
185374,pc4,5,2021-06-23 09:52:09,2021-06-23,1,train,TypeA
185375,pc4,5,2021-06-23 09:52:10,2021-06-23,1,train,TypeA
185376,pc4,5,2021-06-23 09:52:11,2021-06-23,1,train,TypeA
185377,pc4,5,2021-06-23 09:52:12,2021-06-23,1,train,TypeA
185378,pc4,5,2021-06-23 09:52:13,2021-06-23,1,train,TypeA
185379,pc4,5,2021-06-23 09:52:14,2021-06-23,1,train,TypeA
185380,pc4,5,2021-06-23 09:52:15,2021-06-23,1,train,TypeA
185381,pc4,5,2021-06-23 09:52:16,2021-06-23,1,train,TypeA
185382,pc4,5,2021-06-23 09:52:17,2021-06-23,1,train,TypeA
185383,pc4,5,2021-06-23 09:52:18,2021-06-23,1,train,TypeA
185384,pc4,5,2021-06-23 09:52:19,2021-06-23,1,train,TypeA
185385,pc4,5,2021-06-23 09:52:20,2021-06-23,1,train,TypeA
185386,pc4,5,2021-06-23 09:52:21,2021-06-23,1,train,TypeA
185387,pc4,5,2021-06-23 09:52:22,2021-06-23,1,train,TypeA
185388,pc4,5,2021-06-23 09:52:23,2021-06-23,1,train,TypeA
185389,pc4,5,2021-06-23 09:52:24,2021-06-23,1,train,TypeA
185390,pc4,5,2021-06-23 09:52:25,2021-06-23,1,train,TypeA
185391,pc4,5,2021-06-23 09:52:26,2021-06-23,1,train,TypeA
185392,pc4,5,2021-06-23 09:52:27,2021-06-23,1,train,TypeA
185393,pc4,5,2021-06-23 09:52:28,2021-06-23,1,train,TypeA
185394,pc4,5,2021-06-23 09:52:29,2021-06-23,1,train,TypeA
185395,pc4,5,2021-06-23 09:52:30,2021-06-23,1,train,TypeA
185396,pc4,5,2021-06-23 09:52:31,2021-06-23,1,train,TypeA
185397,pc4,5,2021-06-23 09:52:32,2021-06-23,1,train,TypeA
185398,pc4,5,2021-06-23 09:52:33,2021-06-23,1,train,TypeA
185399,pc4,5,2021-06-23 09:52:34,2021-06-23,1,train,TypeA
185400,pc4,5,2021-06-23 09:52:35,2021-06-23,1,train,TypeA
185401,pc4,5,2021-06-23 09:52:36,2021-06-23,1,train,TypeA
185402,pc4,5,2021-06-23 09:52:37,2021-06-23,1,train,TypeA
185403,pc4,5,2021-06-23 09:52:38,2021-06-23,1,train,TypeA
185404,pc4,5,2021-06-23 09:52:39,2021-06-23,1,train,TypeA
185405,pc4,5,2021-06-23 09:52:40,2021-06-23,1,train,TypeA
185406,pc4,5,2021-06-23 09:52:41,2021-06-23,1,train,TypeA
185407,pc4,5,2021-06-23 09:52:42,2021-06-23,1,train,TypeA
185408,pc4,5,2021-06-23 09:52:43,2021-06-23,1,train,TypeA
185409,pc4,5,2021-06-23 09:52:44,2021-06-23,1,train,TypeA
185410,pc4,5,2021-06-23 09:52:45,2021-06-23,1,train,TypeA
185411,pc4,5,2021-06-23 09:52:46,2021-06-23,1,train,TypeA
185412,pc4,5,2021-06-23 09:52:47,2021-06-23,1,train,TypeA
185413,pc4,5,2021-06-23 09:52:48,2021-06-23,1,train,TypeA
185414,pc4,5,2021-06-23 09:52:49,2021-06-23,1,train,TypeA
185415,pc4,5,2021-06-23 09:52:50,2021-06-23,1,train,TypeA
185416,pc4,5,2021-06-23 09:52:51,2021-06-23,1,train,TypeA
185417,pc4,5,2021-06-23 09:52:52,2021-06-23,1,train,TypeA
185418,pc4,5,2021-06-23 09:52:53,2021-06-23,1,train,TypeA
185419,pc4,5,2021-06-23 09:52:54,2021-06-23,1,train,TypeA
185420,pc4,5,2021-06-23 09:52:55,2021-06-23,1,train,TypeA
185421,pc4,5,2021-06-23 09:52:56,2021-06-23,1,train,TypeA
185422,pc4,5,2021-06-23 09:52:57,2021-06-23,1,train,TypeA
185423,pc4,5,2021-06-23 09:52:58,2021-06-23,1,train,TypeA
185424,pc4,5,2021-06-23 09:52:59,2021-06-23,1,train,TypeA
185425,pc4,5,2021-06-23 09:53:00,2021-06-23,1,train,TypeA
185426,pc4,5,2021-06-23 09:53:01,2021-06-23,1,train,TypeA
185427,pc4,5,2021-06-23 09:53:02,2021-06-23,1,train,TypeA
185428,pc4,5,2021-06-23 09:53:03,2021-06-23,1,train,TypeA
185429,pc4,5,2021-06-23 09:53:04,2021-06-23,1,train,TypeA
185430,pc4,5,2021-06-23 09:53:05,2021-06-23,1,train,TypeA
185431,pc4,5,2021-06-23 09:53:06,2021-06-23,1,train,TypeA
185432,pc4,5,2021-06-23 09:53:07,2021-06-23,1,train,TypeA
185433,pc4,5,2021-06-23 09:53:08,2021-06-23,1,train,TypeA
185434,pc4,5,2021-06-23 09:53:09,2021-06-23,1,train,TypeA
185435,pc4,5,2021-06-23 09:53:10,2021-06-23,1,train,TypeA
185436,pc4,5,2021-06-23 09:53:11,2021-06-23,1,train,TypeA
185437,pc4,5,2021-06-23 09:53:12,2021-06-23,1,train,TypeA
185438,pc4,5,2021-06-23 09:53:13,2021-06-23,1,train,TypeA
185439,pc4,5,2021-06-23 09:53:14,2021-06-23,1,train,TypeA
185440,pc4,5,2021-06-23 09:53:15,2021-06-23,1,train,TypeA
185441,pc4,5,2021-06-23 09:53:16,2021-06-23,1,train,TypeA
185442,pc4,5,2021-06-23 09:53:17,2021-06-23,1,train,TypeA
185443,pc4,5,2021-06-23 09:53:18,2021-06-23,1,train,TypeA
185444,pc4,5,2021-06-23 09:53:19,2021-06-23,1,train,TypeA
185445,pc4,5,2021-06-23 09:53:20,2021-06-23,1,train,TypeA
185446,pc4,5,2021-06-23 09:53:21,2021-06-23,1,train,TypeA
185447,pc4,5,2021-06-23 09:53:22,2021-06-23,1,train,TypeA
185448,pc4,5,2021-06-23 09:53:23,2021-06-23,1,train,TypeA
185449,pc4,5,2021-06-23 09:53:24,2021-06-23,1,train,TypeA
185450,pc4,5,2021-06-23 09:53:25,2021-06-23,1,train,TypeA
185451,pc4,5,2021-06-23 09:53:26,2021-06-23,1,train,TypeA
185452,pc4,5,2021-06-23 09:53:27,2021-06-23,1,train,TypeA
185453,pc4,5,2021-06-23 09:53:28,2021-06-23,1,train,TypeA
185454,pc4,5,2021-06-23 09:53:29,2021-06-23,1,train,TypeA
185455,pc4,5,2021-06-23 09:53:30,2021-06-23,1,train,TypeA
185456,pc4,5,2021-06-23 09:53:31,2021-06-23,1,train,TypeA
185457,pc4,5,2021-06-23 09:53:32,2021-06-23,1,train,TypeA
185458,pc4,5,2021-06-23 09:53:33,2021-06-23,1,train,TypeA
185459,pc4,5,2021-06-23 09:53:34,2021-06-23,1,train,TypeA
185460,pc4,5,2021-06-23 09:53:35,2021-06-23,1,train,TypeA
185461,pc4,5,2021-06-23 09:53:36,2021-06-23,1,train,TypeA
185462,pc4,5,2021-06-23 09:53:37,2021-06-23,1,train,TypeA
185463,pc4,5,2021-06-23 09:53:38,2021-06-23,1,train,TypeA
185464,pc4,5,2021-06-23 09:53:39,2021-06-23,1,train,TypeA
185465,pc4,5,2021-06-23 09:53:40,2021-06-23,1,train,TypeA
185466,pc4,5,2021-06-23 09:53:41,2021-06-23,1,train,TypeA
185467,pc4,5,2021-06-23 09:53:42,2021-06-23,1,train,TypeA
185468,pc4,5,2021-06-23 09:53:43,2021-06-23,1,train,TypeA
185469,pc4,5,2021-06-23 09:53:44,2021-06-23,1,train,TypeA
185470,pc4,5,2021-06-23 09:53:45,2021-06-23,1,train,TypeA
185471,pc4,5,2021-06-23 09:53:46,2021-06-23,1,train,TypeA
185472,pc4,5,2021-06-23 09:53:47,2021-06-23,1,train,TypeA
185473,pc4,5,2021-06-23 09:53:48,2021-06-23,1,train,TypeA
185474,pc4,5,2021-06-23 09:53:49,2021-06-23,1,train,TypeA
185475,pc4,5,2021-06-23 09:53:50,2021-06-23,1,train,TypeA
185476,pc4,5,2021-06-23 09:53:51,2021-06-23,1,train,TypeA
185477,pc4,5,2021-06-23 09:53:52,2021-06-23,1,train,TypeA
185478,pc4,5,2021-06-23 09:53:53,2021-06-23,1,train,TypeA
185479,pc4,5,2021-06-23 09:53:54,2021-06-23,1,train,TypeA
185480,pc4,5,2021-06-23 09:53:55,2021-06-23,1,train,TypeA
185481,pc4,5,2021-06-23 09:53:56,2021-06-23,1,train,TypeA
185482,pc4,5,2021-06-23 09:53:57,2021-06-23,1,train,TypeA
185483,pc4,5,2021-06-23 09:53:58,2021-06-23,1,train,TypeA
185484,pc4,5,2021-06-23 09:53:59,2021-06-23,1,train,TypeA
185485,pc4,5,2021-06-23 09:54:00,2021-06-23,1,train,TypeA
185486,pc4,5,2021-06-23 09:54:01,2021-06-23,1,train,TypeA
185487,pc4,5,2021-06-23 09:54:02,2021-06-23,1,train,TypeA
185488,pc4,5,2021-06-23 09:54:03,2021-06-23,1,train,TypeA
185489,pc4,5,2021-06-23 09:54:04,2021-06-23,1,train,TypeA
185490,pc4,5,2021-06-23 09:54:05,2021-06-23,1,train,TypeA
185491,pc4,5,2021-06-23 09:54:06,2021-06-23,1,train,TypeA
185492,pc4,5,2021-06-23 09:54:07,2021-06-23,1,train,TypeA
185493,pc4,5,2021-06-23 09:54:08,2021-06-23,1,train,TypeA
185494,pc4,5,2021-06-23 09:54:09,2021-06-23,1,train,TypeA
185495,pc4,5,2021-06-23 09:54:10,2021-06-23,1,train,TypeA
185496,pc4,5,2021-06-23 09:54:11,2021-06-23,1,train,TypeA
185497,pc4,5,2021-06-23 09:54:12,2021-06-23,1,train,TypeA
185498,pc4,5,2021-06-23 09:54:13,2021-06-23,1,train,TypeA
185499,pc4,5,2021-06-23 09:54:14,2021-06-23,1,train,TypeA
185500,pc4,5,2021-06-23 09:54:15,2021-06-23,1,train,TypeA
185501,pc4,5,2021-06-23 09:54:16,2021-06-23,1,train,TypeA
185502,pc4,5,2021-06-23 09:54:17,2021-06-23,1,train,TypeA
185503,pc4,5,2021-06-23 09:54:18,2021-06-23,1,train,TypeA
185504,pc4,5,2021-06-23 09:54:19,2021-06-23,1,train,TypeA
185505,pc4,5,2021-06-23 09:54:20,2021-06-23,1,train,TypeA
185506,pc4,5,2021-06-23 09:54:21,2021-06-23,1,train,TypeA
185507,pc4,5,2021-06-23 09:54:22,2021-06-23,1,train,TypeA
185508,pc4,5,2021-06-23 09:54:23,2021-06-23,1,train,TypeA
185509,pc4,5,2021-06-23 09:54:24,2021-06-23,1,train,TypeA
185510,pc4,5,2021-06-23 09:54:25,2021-06-23,1,train,TypeA
185511,pc4,5,2021-06-23 09:54:26,2021-06-23,1,train,TypeA
185512,pc4,5,2021-06-23 09:54:27,2021-06-23,1,train,TypeA
185513,pc4,5,2021-06-23 09:54:28,2021-06-23,1,train,TypeA
185514,pc4,5,2021-06-23 09:54:29,2021-06-23,1,train,TypeA
185515,pc4,5,2021-06-23 09:54:30,2021-06-23,1,train,TypeA
185516,pc4,5,2021-06-23 09:54:31,2021-06-23,1,train,TypeA
185517,pc4,5,2021-06-23 09:54:32,2021-06-23,1,train,TypeA
185518,pc4,5,2021-06-23 09:54:33,2021-06-23,1,train,TypeA
185519,pc4,5,2021-06-23 09:54:34,2021-06-23,1,train,TypeA
185520,pc4,5,2021-06-23 09:54:35,2021-06-23,1,train,TypeA
185521,pc4,5,2021-06-23 09:54:36,2021-06-23,1,train,TypeA
185522,pc4,5,2021-06-23 09:54:37,2021-06-23,1,train,TypeA
185523,pc4,5,2021-06-23 09:54:38,2021-06-23,1,train,TypeA
185524,pc4,5,2021-06-23 09:54:39,2021-06-23,1,train,TypeA
185525,pc4,5,2021-06-23 09:54:40,2021-06-23,1,train,TypeA
185526,pc4,5,2021-06-23 09:54:41,2021-06-23,1,train,TypeA
185527,pc4,5,2021-06-23 09:54:42,2021-06-23,1,train,TypeA
185528,pc4,5,2021-06-23 09:54:43,2021-06-23,1,train,TypeA
185529,pc4,5,2021-06-23 09:54:44,2021-06-23,1,train,TypeA
185530,pc4,5,2021-06-23 09:54:45,2021-06-23,1,train,TypeA
185531,pc4,5,2021-06-23 09:54:46,2021-06-23,1,train,TypeA
185532,pc4,5,2021-06-23 09:54:47,2021-06-23,1,train,TypeA
185533,pc4,5,2021-06-23 09:54:48,2021-06-23,1,train,TypeA
185534,pc4,5,2021-06-23 09:54:49,2021-06-23,1,train,TypeA
185535,pc4,5,2021-06-23 09:54:50,2021-06-23,1,train,TypeA
185536,pc4,5,2021-06-23 09:54:51,2021-06-23,1,train,TypeA
185537,pc4,5,2021-06-23 09:54:52,2021-06-23,1,train,TypeA
185538,pc4,5,2021-06-23 09:54:53,2021-06-23,1,train,TypeA
185539,pc4,5,2021-06-23 09:54:54,2021-06-23,1,train,TypeA
185540,pc4,5,2021-06-23 09:54:55,2021-06-23,1,train,TypeA
185541,pc4,5,2021-06-23 09:54:56,2021-06-23,1,train,TypeA
185542,pc4,5,2021-06-23 09:54:57,2021-06-23,1,train,TypeA
185543,pc4,5,2021-06-23 09:54:58,2021-06-23,1,train,TypeA
185544,pc4,5,2021-06-23 09:54:59,2021-06-23,1,train,TypeA
185545,pc4,5,2021-06-23 09:55:00,2021-06-23,1,train,TypeA
185546,pc4,5,2021-06-23 09:55:01,2021-06-23,1,train,TypeA
185547,pc4,5,2021-06-23 09:55:02,2021-06-23,1,train,TypeA
185548,pc4,5,2021-06-23 09:55:03,2021-06-23,1,train,TypeA
185549,pc4,5,2021-06-23 09:55:04,2021-06-23,1,train,TypeA
185550,pc4,5,2021-06-23 09:55:05,2021-06-23,1,train,TypeA
185551,pc4,5,2021-06-23 09:55:06,2021-06-23,1,train,TypeA
185552,pc4,5,2021-06-23 09:55:07,2021-06-23,1,train,TypeA
185553,pc4,5,2021-06-23 09:55:08,2021-06-23,1,train,TypeA
185554,pc4,5,2021-06-23 09:55:09,2021-06-23,1,train,TypeA
185555,pc4,5,2021-06-23 09:55:10,2021-06-23,1,train,TypeA
185556,pc4,5,2021-06-23 09:55:11,2021-06-23,1,train,TypeA
185557,pc4,5,2021-06-23 09:55:12,2021-06-23,1,train,TypeA
185558,pc4,5,2021-06-23 09:55:13,2021-06-23,1,train,TypeA
185559,pc4,5,2021-06-23 09:55:14,2021-06-23,1,train,TypeA
185560,pc4,5,2021-06-23 09:55:15,2021-06-23,1,train,TypeA
185561,pc4,5,2021-06-23 09:55:16,2021-06-23,1,train,TypeA
185562,pc4,5,2021-06-23 09:55:17,2021-06-23,1,train,TypeA
185563,pc4,5,2021-06-23 09:55:18,2021-06-23,1,train,TypeA
185564,pc4,5,2021-06-23 09:55:19,2021-06-23,1,train,TypeA
185565,pc4,5,2021-06-23 09:55:20,2021-06-23,1,train,TypeA
185566,pc4,5,2021-06-23 09:55:21,2021-06-23,1,train,TypeA
185567,pc4,5,2021-06-23 09:55:22,2021-06-23,1,train,TypeA
185568,pc4,5,2021-06-23 09:55:23,2021-06-23,1,train,TypeA
185569,pc4,5,2021-06-23 09:55:24,2021-06-23,1,train,TypeA
185570,pc4,5,2021-06-23 09:55:25,2021-06-23,1,train,TypeA
185571,pc4,5,2021-06-23 09:55:26,2021-06-23,1,train,TypeA
185572,pc4,5,2021-06-23 09:55:27,2021-06-23,1,train,TypeA
185573,pc4,5,2021-06-23 09:55:28,2021-06-23,1,train,TypeA
185574,pc4,5,2021-06-23 09:55:29,2021-06-23,1,train,TypeA
185575,pc4,5,2021-06-23 09:55:30,2021-06-23,1,train,TypeA
185576,pc4,5,2021-06-23 09:55:31,2021-06-23,1,train,TypeA
185577,pc4,5,2021-06-23 09:55:32,2021-06-23,1,train,TypeA
185578,pc4,5,2021-06-23 09:55:33,2021-06-23,1,train,TypeA
185579,pc4,5,2021-06-23 09:55:34,2021-06-23,1,train,TypeA
185580,pc4,5,2021-06-23 09:55:35,2021-06-23,1,train,TypeA
185581,pc4,5,2021-06-23 09:55:36,2021-06-23,1,train,TypeA
185582,pc4,5,2021-06-23 09:55:37,2021-06-23,1,train,TypeA
185583,pc4,5,2021-06-23 09:55:38,2021-06-23,1,train,TypeA
185584,pc4,5,2021-06-23 09:55:39,2021-06-23,1,train,TypeA
185585,pc4,5,2021-06-23 09:55:40,2021-06-23,1,train,TypeA
185586,pc4,5,2021-06-23 09:55:41,2021-06-23,1,train,TypeA
185587,pc4,5,2021-06-23 09:55:42,2021-06-23,1,train,TypeA
185588,pc4,5,2021-06-23 09:55:43,2021-06-23,1,train,TypeA
185589,pc4,5,2021-06-23 09:55:44,2021-06-23,1,train,TypeA
185590,pc4,5,2021-06-23 09:55:45,2021-06-23,1,train,TypeA
185591,pc4,5,2021-06-23 09:55:46,2021-06-23,1,train,TypeA
185592,pc4,5,2021-06-23 09:55:47,2021-06-23,1,train,TypeA
185593,pc4,5,2021-06-23 09:55:48,2021-06-23,1,train,TypeA
185594,pc4,5,2021-06-23 09:55:49,2021-06-23,1,train,TypeA
185595,pc4,5,2021-06-23 09:55:50,2021-06-23,1,train,TypeA
185596,pc4,5,2021-06-23 09:55:51,2021-06-23,1,train,TypeA
185597,pc4,5,2021-06-23 09:55:52,2021-06-23,1,train,TypeA
185598,pc4,5,2021-06-23 09:55:53,2021-06-23,1,train,TypeA
185599,pc4,5,2021-06-23 09:55:54,2021-06-23,1,train,TypeA
185600,pc4,5,2021-06-23 09:55:55,2021-06-23,1,train,TypeA
185601,pc4,5,2021-06-23 09:55:56,2021-06-23,1,train,TypeA
185602,pc4,5,2021-06-23 09:55:57,2021-06-23,1,train,TypeA
185603,pc4,5,2021-06-23 09:55:58,2021-06-23,1,train,TypeA
185604,pc4,5,2021-06-23 09:55:59,2021-06-23,1,train,TypeA
185605,pc4,5,2021-06-23 09:56:00,2021-06-23,1,train,TypeA
185606,pc4,5,2021-06-23 09:56:01,2021-06-23,1,train,TypeA
185607,pc4,5,2021-06-23 09:56:02,2021-06-23,1,train,TypeA
185608,pc4,5,2021-06-23 09:56:03,2021-06-23,1,train,TypeA
185609,pc4,5,2021-06-23 09:56:04,2021-06-23,1,train,TypeA
185610,pc4,5,2021-06-23 09:56:05,2021-06-23,1,train,TypeA
185611,pc4,5,2021-06-23 09:56:06,2021-06-23,1,train,TypeA
185612,pc4,5,2021-06-23 09:56:07,2021-06-23,1,train,TypeA
185613,pc4,5,2021-06-23 09:56:08,2021-06-23,1,train,TypeA
185614,pc4,5,2021-06-23 09:56:09,2021-06-23,1,train,TypeA
185615,pc4,5,2021-06-23 09:56:10,2021-06-23,1,train,TypeA
185616,pc4,5,2021-06-23 09:56:11,2021-06-23,1,train,TypeA
185617,pc4,5,2021-06-23 09:56:12,2021-06-23,1,train,TypeA
185618,pc4,5,2021-06-23 09:56:13,2021-06-23,1,train,TypeA
185619,pc4,5,2021-06-23 09:56:14,2021-06-23,1,train,TypeA
185620,pc4,5,2021-06-23 09:56:15,2021-06-23,1,train,TypeA
185621,pc4,5,2021-06-23 09:56:16,2021-06-23,1,train,TypeA
185622,pc4,5,2021-06-23 09:56:17,2021-06-23,1,train,TypeA
185623,pc4,5,2021-06-23 09:56:18,2021-06-23,1,train,TypeA
185624,pc4,5,2021-06-23 09:56:19,2021-06-23,1,train,TypeA
185625,pc4,5,2021-06-23 09:56:20,2021-06-23,1,train,TypeA
185626,pc4,5,2021-06-23 09:56:21,2021-06-23,1,train,TypeA
185627,pc4,5,2021-06-23 09:56:22,2021-06-23,1,train,TypeA
185628,pc4,5,2021-06-23 09:56:23,2021-06-23,1,train,TypeA
185629,pc4,5,2021-06-23 09:56:24,2021-06-23,1,train,TypeA
185630,pc4,5,2021-06-23 09:56:25,2021-06-23,1,train,TypeA
185631,pc4,5,2021-06-23 09:56:26,2021-06-23,1,train,TypeA
185632,pc4,5,2021-06-23 09:56:27,2021-06-23,1,train,TypeA
185633,pc4,5,2021-06-23 09:56:28,2021-06-23,1,train,TypeA
185634,pc4,5,2021-06-23 09:56:29,2021-06-23,1,train,TypeA
185635,pc4,5,2021-06-23 09:56:30,2021-06-23,1,train,TypeA
185636,pc4,5,2021-06-23 09:56:31,2021-06-23,1,train,TypeA
185637,pc4,5,2021-06-23 09:56:32,2021-06-23,1,train,TypeA
185638,pc4,5,2021-06-23 09:56:33,2021-06-23,1,train,TypeA
185639,pc4,5,2021-06-23 09:56:34,2021-06-23,1,train,TypeA
185640,pc4,5,2021-06-23 09:56:35,2021-06-23,1,train,TypeA
185641,pc4,5,2021-06-23 09:56:36,2021-06-23,1,train,TypeA
185642,pc4,5,2021-06-23 09:56:37,2021-06-23,1,train,TypeA
185643,pc4,5,2021-06-23 09:56:38,2021-06-23,1,train,TypeA
185644,pc4,5,2021-06-23 09:56:39,2021-06-23,1,train,TypeA
185645,pc4,5,2021-06-23 09:56:40,2021-06-23,1,train,TypeA
185646,pc4,5,2021-06-23 09:56:41,2021-06-23,1,train,TypeA
185647,pc4,5,2021-06-23 09:56:42,2021-06-23,1,train,TypeA
185648,pc4,5,2021-06-23 09:56:43,2021-06-23,1,train,TypeA
185649,pc4,5,2021-06-23 09:56:44,2021-06-23,1,train,TypeA
185650,pc4,5,2021-06-23 09:56:45,2021-06-23,1,train,TypeA
185651,pc4,5,2021-06-23 09:56:46,2021-06-23,1,train,TypeA
185652,pc4,5,2021-06-23 09:56:47,2021-06-23,1,train,TypeA
185653,pc4,5,2021-06-23 09:56:48,2021-06-23,1,train,TypeA
185654,pc4,5,2021-06-23 09:56:49,2021-06-23,1,train,TypeA
185655,pc4,5,2021-06-23 09:56:50,2021-06-23,1,train,TypeA
185656,pc4,5,2021-06-23 09:56:51,2021-06-23,1,train,TypeA
185657,pc4,5,2021-06-23 09:56:52,2021-06-23,1,train,TypeA
185658,pc4,5,2021-06-23 09:56:53,2021-06-23,1,train,TypeA
185659,pc4,5,2021-06-23 09:56:54,2021-06-23,1,train,TypeA
185660,pc4,5,2021-06-23 09:56:55,2021-06-23,1,train,TypeA
185661,pc4,5,2021-06-23 09:56:56,2021-06-23,1,train,TypeA
185662,pc4,5,2021-06-23 09:56:57,2021-06-23,1,train,TypeA
185663,pc4,5,2021-06-23 09:56:58,2021-06-23,1,train,TypeA
185664,pc4,5,2021-06-23 09:56:59,2021-06-23,1,train,TypeA
185665,pc4,5,2021-06-23 09:57:00,2021-06-23,1,train,TypeA
185666,pc4,5,2021-06-23 09:57:01,2021-06-23,1,train,TypeA
185667,pc4,5,2021-06-23 09:57:02,2021-06-23,1,train,TypeA
185668,pc4,5,2021-06-23 09:57:03,2021-06-23,1,train,TypeA
185669,pc4,5,2021-06-23 09:57:04,2021-06-23,1,train,TypeA
185670,pc4,5,2021-06-23 09:57:05,2021-06-23,1,train,TypeA
185671,pc4,5,2021-06-23 09:57:06,2021-06-23,1,train,TypeA
185672,pc4,5,2021-06-23 09:57:07,2021-06-23,1,train,TypeA
185673,pc4,5,2021-06-23 09:57:08,2021-06-23,1,train,TypeA
185674,pc4,5,2021-06-23 09:57:09,2021-06-23,1,train,TypeA
185675,pc4,5,2021-06-23 09:57:10,2021-06-23,1,train,TypeA
185676,pc4,5,2021-06-23 09:57:11,2021-06-23,1,train,TypeA
185677,pc4,5,2021-06-23 09:57:12,2021-06-23,1,train,TypeA
185678,pc4,5,2021-06-23 09:57:13,2021-06-23,1,train,TypeA
185679,pc4,5,2021-06-23 09:57:14,2021-06-23,1,train,TypeA
185680,pc4,5,2021-06-23 09:57:15,2021-06-23,1,train,TypeA
185681,pc4,5,2021-06-23 09:57:16,2021-06-23,1,train,TypeA
185682,pc4,5,2021-06-23 09:57:17,2021-06-23,1,train,TypeA
185683,pc4,5,2021-06-23 09:57:18,2021-06-23,1,train,TypeA
185684,pc4,5,2021-06-23 09:57:19,2021-06-23,1,train,TypeA
185685,pc4,5,2021-06-23 09:57:20,2021-06-23,1,train,TypeA
185686,pc4,5,2021-06-23 09:57:21,2021-06-23,1,train,TypeA
185687,pc4,5,2021-06-23 09:57:22,2021-06-23,1,train,TypeA
185688,pc4,5,2021-06-23 09:57:23,2021-06-23,1,train,TypeA
185689,pc4,5,2021-06-23 09:57:24,2021-06-23,1,train,TypeA
185690,pc4,5,2021-06-23 09:57:25,2021-06-23,1,train,TypeA
185691,pc4,5,2021-06-23 09:57:26,2021-06-23,1,train,TypeA
185692,pc4,5,2021-06-23 09:57:27,2021-06-23,1,train,TypeA
185693,pc4,5,2021-06-23 09:57:28,2021-06-23,1,train,TypeA
185694,pc4,5,2021-06-23 09:57:29,2021-06-23,1,train,TypeA
185695,pc4,5,2021-06-23 09:57:30,2021-06-23,1,train,TypeA
185696,pc4,5,2021-06-23 09:57:31,2021-06-23,1,train,TypeA
185697,pc4,5,2021-06-23 09:57:32,2021-06-23,1,train,TypeA
185698,pc4,5,2021-06-23 09:57:33,2021-06-23,1,train,TypeA
185699,pc4,5,2021-06-23 09:57:34,2021-06-23,1,train,TypeA
185700,pc4,5,2021-06-23 09:57:35,2021-06-23,1,train,TypeA
185701,pc4,5,2021-06-23 09:57:36,2021-06-23,1,train,TypeA
185702,pc4,5,2021-06-23 09:57:37,2021-06-23,1,train,TypeA
185703,pc4,5,2021-06-23 09:57:38,2021-06-23,1,train,TypeA
185704,pc4,5,2021-06-23 09:57:39,2021-06-23,1,train,TypeA
185705,pc4,5,2021-06-23 09:57:40,2021-06-23,1,train,TypeA
185706,pc4,5,2021-06-23 09:57:41,2021-06-23,1,train,TypeA
185707,pc4,5,2021-06-23 09:57:42,2021-06-23,1,train,TypeA
185708,pc4,5,2021-06-23 09:57:43,2021-06-23,1,train,TypeA
185709,pc4,5,2021-06-23 09:57:44,2021-06-23,1,train,TypeA
185710,pc4,5,2021-06-23 09:57:45,2021-06-23,1,train,TypeA
185711,pc4,5,2021-06-23 09:57:46,2021-06-23,1,train,TypeA
185712,pc4,5,2021-06-23 09:57:47,2021-06-23,1,train,TypeA
185713,pc4,5,2021-06-23 09:57:48,2021-06-23,1,train,TypeA
185714,pc4,5,2021-06-23 09:57:49,2021-06-23,1,train,TypeA
185715,pc4,5,2021-06-23 09:57:50,2021-06-23,1,train,TypeA
185716,pc4,5,2021-06-23 09:57:51,2021-06-23,1,train,TypeA
185717,pc4,5,2021-06-23 09:57:52,2021-06-23,1,train,TypeA
185718,pc4,5,2021-06-23 09:57:53,2021-06-23,1,train,TypeA
185719,pc4,5,2021-06-23 09:57:54,2021-06-23,1,train,TypeA
185720,pc4,5,2021-06-23 09:57:55,2021-06-23,1,train,TypeA
185721,pc4,5,2021-06-23 09:57:56,2021-06-23,1,train,TypeA
185722,pc4,5,2021-06-23 09:57:57,2021-06-23,1,train,TypeA
185723,pc4,5,2021-06-23 09:57:58,2021-06-23,1,train,TypeA
185724,pc4,5,2021-06-23 09:57:59,2021-06-23,1,train,TypeA
185725,pc4,5,2021-06-23 09:58:00,2021-06-23,1,train,TypeA
185726,pc4,5,2021-06-23 09:58:01,2021-06-23,1,train,TypeA
185727,pc4,5,2021-06-23 09:58:02,2021-06-23,1,train,TypeA
185728,pc4,5,2021-06-23 09:58:03,2021-06-23,1,train,TypeA
185729,pc4,5,2021-06-23 09:58:04,2021-06-23,1,train,TypeA
185730,pc4,5,2021-06-23 09:58:05,2021-06-23,1,train,TypeA
185731,pc4,5,2021-06-23 09:58:06,2021-06-23,1,train,TypeA
185732,pc4,5,2021-06-23 09:58:07,2021-06-23,1,train,TypeA
185733,pc4,5,2021-06-23 09:58:08,2021-06-23,1,train,TypeA
185734,pc4,5,2021-06-23 09:58:09,2021-06-23,1,train,TypeA
185735,pc4,5,2021-06-23 09:58:10,2021-06-23,1,train,TypeA
185736,pc4,5,2021-06-23 09:58:11,2021-06-23,1,train,TypeA
